FID,Name,ID,State,Network,County,Elevation_,Latitude,Longitude,HUC,Date_of_Da,Date_Repor,Value_inch,Percent_NR,Percent__1,Percent_of,Percent__2,Percent__3,Percent__4,Percent__5,Percent__6,Percent__7,POR_Median,Percentile,Maximum_Ra,Minimum_Ra,Records_PO,NRCS_1991_,NRCS_19911,POR_Averag,POR_Medi_1,Minimum_PO,Maximum_PO,Year_of_Mi,Year_of_Ma,Number_of_
593,Mosley Creek Upper,3A24P	,British Columbia,Cooperator Snow Sensors, ,5430,51.766669999999998,-124.616669999999999, ,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0,0,0, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2016, 2017, 2018, more","2016, 2017, 2018, more",29
594,Mosquito Ridge,645	,Idaho,SNOTEL,Shoshone,5260,48.057259999999999,-116.230549999999994,170103010101	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.200000000000000,10,0,12,0,1,1,1,1,1,0.200000000000000,82,8,34, ,2.100000000000000,0.000000000000000,1.700000000000000,0,0,26.800000000000001,"2019, 2020, 2021, more",2011,41
595,Moss Peak,646	,Montana,SNOTEL,Lake,6780,47.684930000000001,-113.962299999999999,170102080404	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",28.800000000000001,179,248,187,264,67,64,66,66,67,17.899999999999999,86,6,32, ,16.100000000000001,11.600000000000000,15.400000000000000,11,0,64.500000000000000,"1992, 1994, 2015, more",2011,37
596,Moss Springs,647	,Oregon,SNOTEL,Union,5760,45.271729999999998,-117.687470000000005,170601040702	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.800000000000000,133,0,200,0,3,3,3,3,3,0.800000000000000,95,3,40, ,0.600000000000000,0.000000000000000,0.400000000000000,0,0,15.300000000000001,"2019, 2020, 2021, more",2011,42
597,Mount Cook,1E02P	,British Columbia,Cooperator Snow Sensors, ,5164,52.166670000000003,-119.316670000000002, ,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0,0,0, ,22.100000000000001,23.399999999999999,22.500000000000000,24,0,40.799999999999997,2015,2011,17
598,Mount Crag,648	,Washington,SNOTEL,Jefferson,3960,47.763700000000000,-123.025999999999996,171100180601	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",12.300000000000001,456,0,439,0,37,39,38,39,40,12.300000000000001,88,5,29, ,2.700000000000000,0.000000000000000,2.800000000000000,0,0,33.000000000000000,"2019, 2020, 2021, more",2011,33
599,Mount Gardner,898	,Washington,SNOTEL,King,2920,47.357680000000002,-121.568119999999993,171100120103	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,96,2,1,Lowest,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.200000000000000,"2020, 2021, 2022, more",2008,29
600,Mount Lockhart,649	,Montana,SNOTEL,Teton,6400,47.917270000000002,-112.823800000000006,100302050102	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,74,15,1,Lowest,1.400000000000000,0.000000000000000,1.000000000000000,0,0,15.500000000000000,"2020, 2021, 2022, more",2011,54
601,Mount Mansfield,2041	,Vermont,SCAN,Chittenden,2236,44.533329999999999,-72.833330000000004,041504050201	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0,0,0, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2014, 2015, 2016, more","2014, 2015, 2016, more",16
602,Mount Pondosy,1B08P	,British Columbia,Cooperator Snow Sensors, ,4636,53.149999999999999,-126.866669999999999, ,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0,0,0, ,1.500000000000000,0.000000000000000,1.500000000000000,0,0,13.500000000000000,"2017, 2018, 2019, more",2012,25
603,Mount Revelstoke,2A06P	,British Columbia,Cooperator Snow Sensors, ,5807,51.033329999999999,-118.133330000000001,170200210000	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",36.500000000000000,177,198,164,171,65,72,72,71,70,15.199999999999999,79,7,23, ,20.600000000000001,18.399999999999999,22.199999999999999,21,0,65.000000000000000,"1993, 2015",1999,29
604,Mount Wells,1B01P	,British Columbia,Cooperator Snow Sensors, ,4885,53.716670000000001,-126.416669999999996, ,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",3.400000000000000,680,0,567,0,12,14,15,14,14,3.400000000000000,96,2,27,2nd Highest,0.500000000000000,0.000000000000000,0.600000000000000,0,0,5.500000000000000,"2016, 2017, 2018, more",2007,28
605,Mountain Meadows,650	,Idaho,SNOTEL,Idaho,6320,45.696939999999998,-115.229720000000000,170603020301	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.600000000000000,60,0,50,0,2,2,3,2,3,0.600000000000000,90,5,38, ,1.000000000000000,0.000000000000000,1.200000000000000,0,0,17.500000000000000,"2019, 2020, 2021, more",2011,42
606,Mowich,941	,Washington,SNOTEL,Pierce,3160,46.928330000000003,-121.952320000000000,171100140105	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",24
607,Moyie Mountain,2C10P	,British Columbia,Cooperator Snow Sensors, ,6037,49.250000000000000,-115.766670000000005,170101050304	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.100000000000000,100,0,100,0,1,1,0,1,1,0.100000000000000,86,4,17, ,0.100000000000000,0.000000000000000,0.100000000000000,0,0,0.600000000000000,"2016, 2017, 2018, more",2003,23
608,Mt Baldy,1224	,Utah,SNOTEL,Sanpete,9524,39.136479999999999,-111.505269999999996,160300040402	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",10
609,Mt Hood Test Site,651	,Oregon,SNOTEL,Clackamas,5370,45.320970000000003,-121.715800000000002,170800010302	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",41.500000000000000,201,301,187,223,72,69,70,66,66,22.899999999999999,83,8,35, ,20.600000000000001,13.800000000000001,22.199999999999999,19,0,65.099999999999994,"2016, 2018, 2019, more",2008,42
610,Mt Pennell,1269	,Utah,SNOTEL,Garfield,9209,37.977930000000001,-110.793300000000002,140700010502	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",7
611,Mt Rose Ski Area,652	,Nevada,SNOTEL,Washoe,8801,39.315730000000002,-119.894729999999996,160501020304	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,63,16,1,Lowest,8.800000000000001,0.000000000000000,8.300000000000001,0,0,61.000000000000000,"2020, 2021, 2022, more",1995,42
612,Mt. Alyeska,1103	,Alaska,SNOTEL,Anchorage,1540,60.959829999999997,-149.086170000000010,190203020702	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,68,15,1,Lowest,1.500000000000000,0.000000000000000,3.000000000000000,0,0,25.500000000000000,"2020, 2021, 2022, more",1980,45
613,Mt. Eyak,1073	,Alaska,SNOTEL,Valdez-Cordova,1405,60.549999999999997,-145.745000000000005,190202010200	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.100000000000000,17,0,17,0,0,0,0,0,0,0.100000000000000,81,4,14, ,0.600000000000000,0.000000000000000,0.600000000000000,0,0,4.900000000000000,"2019, 2020, 2021, more",2012,17
614,Mt. Howard,653	,Oregon,SNOTEL,Wallowa,7910,45.265219999999999,-117.173730000000006,170601050102	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",4.400000000000000,629,0,367,0,20,22,21,22,23,4.400000000000000,90,5,38, ,0.700000000000000,0.000000000000000,1.200000000000000,0,0,14.300000000000001,"2018, 2019, 2021, more",1984,42
615,Mt. Ryan,948	,Alaska,SNOTEL,Fairbanks North Star,2800,65.251130000000003,-146.151330000000002,190803060404	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",41
616,Mt. Tebo,1126	,Washington,SNOTEL,Mason,3384,47.460610000000003,-123.412189999999995,171100170101	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2021, 2022","2021, 2022",2
617,Muckamuck,1259	,Washington,SNOTEL,Okanogan,4470,48.585259999999998,-119.866240000000005,170200062001	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",9
618,Mud Flat,654	,Idaho,SNOTEL,Owyhee,5730,42.600400000000000,-116.559250000000006,170501041401	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0,0,0, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2019, 2020, 2021, more","2019, 2020, 2021, more",41
619,Mud Ridge,655	,Oregon,SNOTEL,Clackamas,4070,45.253619999999998,-121.736729999999994,170800010302	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,98,2,1,Lowest,0.400000000000000,0.000000000000000,0.300000000000000,0,0,12.900000000000000,"2019, 2021, 2022, more",2008,43
620,Mule Creek,656	,Montana,SNOTEL,Beaverhead,8300,45.409570000000002,-112.959270000000004,100200041303	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",2.600000000000000,173,0,162,0,15,14,15,15,15,2.600000000000000,78,10,33, ,1.500000000000000,0.000000000000000,1.600000000000000,0,0,13.100000000000000,"2018, 2019, 2021, more",2011,42
621,Mumbo Basin,MUM	,California,Cooperator Snow Sensors,Trinity,5650,41.197000000000003,-122.522999999999996,180102110301	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2018, 2021, 2022, more","2018, 2021, 2022, more",27
622,Munson Ridge,950	,Alaska,SNOTEL,Fairbanks North Star,3100,64.850330000000000,-146.209450000000004,190803060602	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",42
623,Myrtle Creek,1053	,Idaho,SNOTEL,Boundary,3520,48.722630000000002,-116.463120000000004,170101040701	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",19
624,N Fk Elk Creek,657	,Montana,SNOTEL,Powell,6250,46.871600000000001,-113.277249999999995,170102031204	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",55
625,Nast Lake,658	,Colorado,SNOTEL,Pitkin,8731,39.296950000000002,-106.607860000000002,140100040504	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.200000000000000,0,0,0,0,2,2,2,2,2,0.200000000000000,100,1,37,Highest,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.200000000000000,"2019, 2020, 2021, more",2022,37
626,Navajo Whiskey Ck,1138	,New Mexico,SNOTEL,San Juan,9064,36.177160000000001,-108.945560000000000,140802040206	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0,0,0, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2019, 2020, 2021, more","2019, 2020, 2021, more",13
627,Nevada Ridge,903	,Montana,SNOTEL,Lewis And Clark,7020,46.842340000000000,-112.507869999999997,170102030302	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.100000000000000,25,0,25,0,1,1,1,1,1,0.100000000000000,96,2,27,2nd Highest,0.400000000000000,0.000000000000000,0.400000000000000,0,0,9.900000000000000,"2019, 2020, 2021, more",2011,28
628,Never Summer,1031	,Colorado,SNOTEL,Jackson,10323,40.403919999999999,-105.955669999999998,101800010401	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.400000000000000,11,0,12,0,2,2,2,2,2,0.400000000000000,63,8,12, ,3.500000000000000,0.000000000000000,3.200000000000000,0,0,31.399999999999999,"2018, 2020, 2021, more",2011,20
629,New Crescent Lake,660	,Oregon,SNOTEL,Klamath,4910,43.511850000000003,-121.979820000000004,170703020205	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",42
630,New Fork Lake,661	,Wyoming,SNOTEL,Sublette,8340,43.112650000000002,-109.949470000000005,140401020201	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",37
631,Nez Perce Camp,662	,Montana,SNOTEL,Ravalli,5650,45.731070000000003,-114.480750000000000,170102050204	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",46
632,Niwot,663	,Colorado,SNOTEL,Boulder,9979,40.035809999999998,-105.545199999999994,101900050401	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,93,4,1,Lowest,0.200000000000000,0.000000000000000,0.100000000000000,0,0,4.300000000000000,"2020, 2021, 2022, more",1995,42
633,Noel Spring,NLS	,California,Cooperator Snow Sensors,Glenn,5100,39.537999999999997,-122.667000000000002,180201150402	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2019, 2020, 2022, more","2019, 2020, 2022, more",23
634,Noisy Basin,664	,Montana,SNOTEL,Flathead,6040,48.156779999999998,-113.946370000000002,170102080208	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",27.100000000000001,236,319,224,308,63,56,57,58,58,18.300000000000001,87,7,42, ,11.500000000000000,8.500000000000000,12.100000000000000,9,0,62.500000000000000,"2016, 2019, 2021, more",2011,48
635,North Costilla,665	,New Mexico,SNOTEL,Taos,10598,36.993960000000001,-105.259879999999995,130201010101	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0,0,0, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2019, 2020, 2021, more","2019, 2020, 2021, more",42
636,North Fork,666	,Oregon,SNOTEL,Multnomah,3060,45.550500000000000,-122.002830000000003,170800010503	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,95,3,1,Lowest,0.800000000000000,0.000000000000000,0.500000000000000,0,0,23.000000000000000,"2020, 2021, 2022, more",2008,44
637,North Fork Jocko,667	,Montana,SNOTEL,Missoula,6330,47.272599999999997,-113.756169999999997,170102120702	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",27.300000000000001,310,0,287,6825,57,60,63,60,63,26.899999999999999,94,3,31, ,8.800000000000001,0.000000000000000,9.500000000000000,0,0,46.200000000000003,"2016, 2017, 2019, more",2011,33
638,North French Creek,668	,Wyoming,SNOTEL,Carbon,10153,41.330869999999997,-106.375579999999999,101800020502	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,53,21,1,Lowest,6.900000000000000,0.000000000000000,6.400000000000000,0,0,40.299999999999997,"2020, 2021, 2022, more",2011,44
639,North Lost Trail,669	,Colorado,SNOTEL,Gunnison,9219,39.078180000000003,-107.143879999999996,140100040703	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.100000000000000,0,0,0,0,0,1,1,1,1,0.100000000000000,100,1,37,Highest,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.100000000000000,"2019, 2020, 2021, more",2022,37
640,North Rapid Creek,920	,South Dakota,SNOTEL,Lawrence,6130,44.206170000000000,-103.787580000000005,101201100101	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.100000000000000,0,0,0,0,2,1,1,1,1,0.100000000000000,100,1,26,Highest,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.100000000000000,"2019, 2020, 2021, more",2022,26
641,Northeast Entrance,670	,Montana,SNOTEL,Yellowstone National Park,7350,45.005650000000003,-110.014060000000001,100700010602	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",56
642,Nostetuko River,3A22P	,British Columbia,Cooperator Snow Sensors, ,4780,51.233330000000002,-124.450000000000003, ,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0,0,0, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.200000000000000,"2016, 2017, 2020, more","2018, 2019",30
643,Nutrioso,1127	,Arizona,SNOTEL,Apache,8571,33.897910000000003,-109.154650000000004,150400040301	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",14
644,ONeil Creek,1272	,Nevada,SNOTEL,Elko,6520,41.864199999999997,-115.083160000000007,170402130106	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.100000000000000,0,0,0,0,2,0,0,1,1,0.100000000000000,100,1,5,Highest,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.100000000000000,"2019, 2020, 2021, more",2022,5
645,Oak Creek,1146	,Utah,SNOTEL,Millard,7850,39.348500000000001,-112.326390000000004,160300051505	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",12
646,Ochoco Meadows,671	,Oregon,SNOTEL,Crook,5430,44.429169999999999,-120.331100000000006,170703050201	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,100,1,1, ,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,"2020, 2021, 2022, more","2020, 2021, 2022, more",42
647,Olallie Meadows,672	,Washington,SNOTEL,King,4030,47.374060000000000,-121.442130000000006,171100100301	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",22.899999999999999,222,2290,225,603,40,41,41,41,40,19.100000000000001,82,8,32, ,10.300000000000001,1.000000000000000,10.199999999999999,4,0,53.299999999999997,"2018, 2019, 2020, more",1999,39
648,Old Battle,673	,Wyoming,SNOTEL,Carbon,9860,41.154260000000001,-106.969260000000006,101800020901	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.400000000000000,5,29,5,200,1,1,1,1,1,0.200000000000000,54,20,22, ,8.000000000000000,1.400000000000000,8.199999999999999,0,0,39.500000000000000,"2018, 2020, 2021, more",2011,42
649,Onion Park,1008	,Montana,SNOTEL,Meagher,7410,46.913480000000000,-110.853600000000000,100301030801	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,85,4,1,Lowest,1.000000000000000,0.000000000000000,0.900000000000000,0,0,8.500000000000000,"2020, 2021, 2022, more",2011,21
650,Ostrander Lake,STR	,California,Cooperator Snow Sensors,Mariposa,8200,37.637000000000000,-119.549999999999997,180400080106	,"June 19, 2022, end of day","6-20-2022, 03:06 PM MDT",0.000000000000000,0,0,0,0,0,0,0,0,0,0.000000000000000,0,0,0, ,2.500000000000000,0.000000000000000,2.400000000000000,0,0,28.100000000000001,"2019, 2020, 2021, more",1995,29
